"fio/4k-seq-write-duration";"fio/4k-seq-write-latency";"fio/8k-rand-write-duration";"iperf/multi-thread-duration";"iperf/single-thread-duration";"sysbench/fileio-4k-rand-read-prepare-duration";"sysbench/fileio-4k-rand-write-throughput";"benchmark/order";"fio/4k-seq-write-bandwidth";"fio/4k-seq-write-disk-util";"fio/4k-seq-write-iops";"fio/4k-seq-write-latency-95-percentile";"fio/8k-rand-write-bandwidth";"fio/8k-rand-write-disk-util";"fio/8k-rand-write-iops";"fio/8k-rand-write-latency";"fio/8k-rand-write-latency-95-percentile";"fio/version";"instance/cpu-cores";"instance/cpu-model";"instance/gcc-version";"instance/ram-total";"iperf/multi-thread-bandwidth";"iperf/single-thread-bandwidth";"iperf/version";"iteration";"md-sim-duration";"provider_vm_id";"provider_vm_id_iteration";"source";"stressng/cpu-callfunc-bogo-ops";"stressng/cpu-callfunc-duration";"stressng/cpu-double-bogo-ops";"stressng/cpu-double-duration";"stressng/cpu-euler-bogo-ops";"stressng/cpu-euler-duration";"stressng/cpu-fft-bogo-ops";"stressng/cpu-fft-duration";"stressng/cpu-fibonacci-bogo-ops";"stressng/cpu-fibonacci-duration";"stressng/cpu-int64-bogo-ops";"stressng/cpu-int64-duration";"stressng/cpu-loop-bogo-ops";"stressng/cpu-loop-duration";"stressng/cpu-matrixprod-bogo-ops";"stressng/cpu-matrixprod-duration";"stressng/network-epoll-bogo-ops";"stressng/network-icmp-flood-bogo-ops";"stressng/network-sockfd-bogo-ops";"stressng/network-total-duration";"stressng/network-udp-bogo-ops";"stressng/version";"sysbench/cpu-multi-thread-duration";"sysbench/cpu-single-thread-duration";"sysbench/fileio-1m-seq-write-duration";"sysbench/fileio-1m-seq-write-latency";"sysbench/fileio-1m-seq-write-latency-95-percentile";"sysbench/fileio-1m-seq-write-throughput";"sysbench/fileio-4k-rand-read-duration";"sysbench/fileio-4k-rand-read-latency";"sysbench/fileio-4k-rand-read-latency-95-percentile";"sysbench/fileio-4k-rand-read-throughput";"sysbench/fileio-4k-rand-write-duration";"sysbench/fileio-4k-rand-write-latency";"sysbench/fileio-4k-rand-write-latency-95-percentile";"sysbench/fileio-file-total-size";"sysbench/memory-default-block-size-duration";"sysbench/memory-default-block-size-throughput";"sysbench/memory-large-block-size-duration";"sysbench/memory-large-block-size-throughput";"sysbench/mutex-duration";"sysbench/mutex-latency";"sysbench/threads-128-duration";"sysbench/threads-128-latency";"sysbench/threads-1-duration";"sysbench/threads-1-latency";"sysbench/version";"wordpress-bench/s1-failure_rate";"wordpress-bench/s1-num_failures";"wordpress-bench/s1-response_time";"wordpress-bench/s1-throughput";"wordpress-bench/s2-failure_rate";"wordpress-bench/s2-num_failures";"wordpress-bench/s2-response_time";"wordpress-bench/s2-throughput";"wordpress-bench/s3-failure_rate";"wordpress-bench/s3-num_failures";"wordpress-bench/s3-response_time";"wordpress-bench/s3-throughput"
199502.0;661.16;60001.0;30.0;30.0;228.15333333333334;"2.1105";"[MdSim, SysbenchFileio, SysbenchMutex, WordpressBench, SysbenchThreads, SysbenchCpu, Fio, SysbenchMemory, SysbenchCpu, SysbenchCpu, MdSim, SysbenchFileio, WordpressBench, StressngNetwork, StressngNetwork, Fio, Iperf, MdSim, SysbenchThreads, Iperf, Fio, SysbenchMutex, StressngCpu, SysbenchMutex, StressngCpu, StressngNetwork, SysbenchMemory, WordpressBench, SysbenchFileio, SysbenchMemory, SysbenchThreads, Iperf, StressngCpu]";6011.9;100.0;1502.0;740.0;122346.0;95.64;15293.0;62.27;350.0;"fio-2.1.10";1.0;"Intel(R) Xeon(R) CPU E5-2670 v2 @ 2.50GHz";"gcc (Ubuntu 4.8.4-2ubuntu1~14.04.3) 4.8.4";3854808.0;288.0;316.0;"iperf version 2.0.5 (08 Jul 2010) pthreads";1.0;495.151066;"i-089a614978bfacfe9";"i-089a614978bfacfe9_1.0";"rmit-combined_v3_aws_m3.medium";162642.73;10.0;5137.33;10.0;4057326.58;10.0;213.6;10.01;6629724.47;10.01;28514.91;10.0;12053.32;10.0;93.69;10.0;20713.91;109499.59;32.93;40.03;55900.16;"stress-ng, version 0.07.27";59.3433;59.2854;228.3608;25.75;32.07;35.873;2.7841;0.28;0.54;14.031;18.5085;0.01;0.01;8.0;5.9242;172.85;2.2321;4587.59;4.4679;4467.77;33.8624;431.88;16.9889;1.7;"sysbench 0.4.12";9.067500651046547;3.0;1401.143099140304;0.7137029762438737;1.2057992068795427;4.0;1802.4896218213432;0.5547882150852775;2.6961055692483624;1021.0;2832.630488443414;0.3530287498068693
199502.0;675.15;60001.0;30.0;30.0;228.15333333333334;"2.213";;5887.4;98.9;1471.0;740.0;127741.0;95.22;15967.0;59.43;342.0;;;;;;287.0;316.0;;2.0;487.79657;"i-089a614978bfacfe9";"i-089a614978bfacfe9_2.0";"rmit-combined_v3_aws_m3.medium";163293.02;10.0;5134.15;10.0;4053086.61;10.0;213.5;10.01;6634460.31;10.0;28522.54;10.0;12049.28;10.0;88.43;10.01;21080.16;109564.12;32.17;40.02;56166.63;;59.2687;59.304;228.3779;25.74;32.04;35.87;2.5744;0.26;0.53;15.173;17.6514;0.01;0.01;8.0;6.0812;168.39;2.2289;4594.26;4.4699;4469.73;33.8834;432.23;16.3005;1.63;;2.9542719762457628;1.0;1439.7212794011314;0.6945788843351413;2.10492782548296;7.0;1832.6516587677725;0.545657433160197;7.636778616240674;2509.0;1577.8583709537988;0.6337704437918027
199502.0;673.04;60001.0;30.0;30.0;228.15333333333334;"2.178";;5905.4;98.84;1476.0;740.0;123782.0;95.64;15472.0;61.52;346.0;;;;;;287.0;316.0;;3.0;487.628577;"i-089a614978bfacfe9";"i-089a614978bfacfe9_3.0";"rmit-combined_v3_aws_m3.medium";162962.08;10.0;5126.51;10.01;4049554.43;10.0;213.68;10.0;6632876.69;10.01;28522.59;10.0;12048.5;10.01;88.8;10.0;20062.86;108403.41;30.94;40.03;56107.1;;59.2752;59.2867;228.3784;25.74;32.05;35.87;3.5032;0.35;0.64;11.151;17.935;0.01;0.01;8.0;5.9183;173.02;2.2308;4590.27;4.4731;4472.93;33.5241;426.95;16.6102;1.66;;8.88702248250797;3.0;1432.6919616331381;0.6979867457761759;3.931133080164331;13.0;1857.6197056510505;0.5383233161006571;7.886098767749701;2539.0;1552.7318061249096;0.6440262227226863
199502.0;663.02;60001.0;30.0;30.0;228.15333333333334;"2.2355";"[SysbenchThreads, StressngNetwork, StressngCpu, SysbenchMemory, MdSim, SysbenchMutex, Iperf, SysbenchMutex, Iperf, StressngCpu, SysbenchMemory, Fio, SysbenchFileio, WordpressBench, Fio, WordpressBench, Iperf, WordpressBench, SysbenchCpu, SysbenchThreads, StressngCpu, SysbenchCpu, SysbenchCpu, StressngNetwork, MdSim, SysbenchThreads, SysbenchFileio, StressngNetwork, SysbenchFileio, SysbenchMemory, SysbenchMutex, MdSim, Fio]";6007.2;99.21;1501.0;700.0;143928.0;97.65;17991.0;54.29;314.0;"fio-2.1.10";1.0;"Intel(R) Xeon(R) CPU E5-2670 v2 @ 2.50GHz";"gcc (Ubuntu 4.8.4-2ubuntu1~14.04.3) 4.8.4";3854808.0;288.0;316.0;"iperf version 2.0.5 (08 Jul 2010) pthreads";1.0;510.348026;"i-08b83825c468847cb";"i-08b83825c468847cb_1.0";"rmit-combined_v3_aws_m3.medium";162795.02;10.0;5138.84;10.0;4061193.73;10.0;213.76;10.01;6641554.21;10.0;28559.3;10.0;12105.24;10.0;90.5;10.0;27114.64;170635.67;38.23;40.03;81083.76;"stress-ng, version 0.07.27";59.1257;59.117;228.3525;25.75;32.02;35.874;2.4194;0.24;0.52;16.146;17.4734;0.01;0.01;8.0;1.3204;775.55;2.1671;4725.22;4.4642;4464.09;11.166;142.37;4.7525;0.48;"sysbench 0.4.12";6.126974187670445;2.0;1336.2208850137133;0.7483792621530064;2.969229576970893;1.0;1744.3813124773399;0.5732691544257703;2.548810940670033;947.0;2847.094252873563;0.3512352985823013
199502.0;684.1;60001.0;30.0;30.0;228.15333333333334;"2.1754";;5823.7;99.26;1455.0;748.0;144235.0;97.41;18029.0;54.13;306.0;;;;;;288.0;316.0;;2.0;486.935191;"i-08b83825c468847cb";"i-08b83825c468847cb_2.0";"rmit-combined_v3_aws_m3.medium";163583.54;10.01;5147.97;10.0;4057233.66;10.0;212.05;10.0;6650462.81;10.0;28574.12;10.0;12118.84;10.0;96.21;10.01;26768.71;172628.34;35.89;40.04;77331.23;;59.1071;59.128;228.3659;25.74;32.03;35.872;2.6246;0.26;0.52;14.883;17.9564;0.01;0.01;8.0;1.349;759.06;2.176;4705.94;4.4703;4458.04;10.6301;135.3;4.7559;0.48;;9.131755154997542;3.0;1350.4497883010647;0.7404940255187507;1.4792656511113502;5.0;1754.5969165282393;0.569931470060181;6.831507776034077;2282.0;1719.199485331961;0.5816660652425159
199502.0;658.04;60001.0;30.0;30.0;228.15333333333334;"2.284";;6053.4;99.2;1513.0;684.0;143967.0;97.68;17995.0;54.28;306.0;;;;;;287.0;316.0;;3.0;486.820571;"i-08b83825c468847cb";"i-08b83825c468847cb_3.0";"rmit-combined_v3_aws_m3.medium";162840.46;10.0;5125.03;10.0;4058876.39;10.01;214.09;10.0;6651381.72;10.0;28554.8;10.0;12079.56;10.0;91.99;10.01;26233.55;171327.81;38.35;40.02;79330.57;;59.0944;59.1184;228.3606;25.73;32.02;35.873;3.7567;0.38;0.97;10.398;17.1028;0.01;0.01;8.0;1.3554;755.5;2.1788;4699.82;4.4711;4471.02;11.2702;143.95;4.7428;0.47;;9.12376875881071;3.0;1332.0834953816238;0.7507036934749453;1.1675759261489544;4.0;1766.565977414531;0.5660699983951668;8.63282875336757;2675.0;1426.5626352377883;0.7009856947734467
199502.0;696.67;60001.0;30.0;30.0;228.15333333333334;"2.1399";"[Fio, SysbenchMutex, StressngCpu, SysbenchMemory, SysbenchMemory, Iperf, Iperf, Iperf, SysbenchThreads, StressngNetwork, WordpressBench, SysbenchMutex, MdSim, SysbenchCpu, MdSim, StressngCpu, SysbenchCpu, SysbenchCpu, Fio, SysbenchMemory, StressngNetwork, StressngCpu, SysbenchFileio, SysbenchThreads, StressngNetwork, WordpressBench, WordpressBench, SysbenchFileio, Fio, SysbenchThreads, MdSim, SysbenchMutex, SysbenchFileio]";5719.3;99.3;1429.0;900.0;120782.0;97.87;15097.0;64.92;366.0;"fio-2.1.10";1.0;"Intel(R) Xeon(R) CPU E5-2670 v2 @ 2.50GHz";"gcc (Ubuntu 4.8.4-2ubuntu1~14.04.3) 4.8.4";3854808.0;287.0;316.0;"iperf version 2.0.5 (08 Jul 2010) pthreads";1.0;485.631751;"i-08cacc0b6d58494d5";"i-08cacc0b6d58494d5_1.0";"rmit-combined_v3_aws_m3.medium";163237.21;10.0;5155.91;10.01;4066826.72;10.0;213.93;10.01;6661491.75;10.01;28622.22;10.01;12126.76;10.0;91.64;10.01;27355.09;168649.34;38.11;40.03;77685.34;"stress-ng, version 0.07.27";59.0207;59.0342;228.3722;25.74;32.02;35.871;2.5761;0.26;0.54;15.163;18.2548;0.01;0.01;8.0;1.3262;772.11;2.1708;4717.17;4.4563;4456.12;11.042;140.22;4.7366;0.47;"sysbench 0.4.12";6.024143199667034;2.0;1342.2171821305842;0.7450359102188204;2.925339200393634;1.0;1762.701490228433;0.5673110311323374;2.816065230409913;1035.0;2708.0319776009433;0.369271858039839
199502.0;689.56;60001.0;30.0;30.0;228.15333333333334;"2.1903";;5777.2;99.35;1444.0;868.0;122046.0;98.22;15255.0;64.23;362.0;;;;;;287.0;316.0;;2.0;486.12535;"i-08cacc0b6d58494d5";"i-08cacc0b6d58494d5_2.0";"rmit-combined_v3_aws_m3.medium";163094.1;10.0;5150.98;10.0;4068105.6;10.0;214.45;10.0;6664709.21;10.0;28286.43;10.0;11954.18;10.0;91.19;10.01;25744.76;170221.05;38.76;40.01;79526.96;;59.0231;59.0555;228.3781;25.73;32.02;35.87;2.4459;0.24;0.53;15.971;17.8341;0.01;0.01;8.0;1.3191;776.3;2.1608;4739.04;4.4506;4450.42;11.0271;140.07;4.7768;0.48;;2.435025528959835;8.0;1367.714291661463;0.7311468528893024;1.5017407427819955;5.0;1775.9064966929807;0.5630927089135371;6.052411093346728;2085.0;1906.7405213925942;0.5244552097050137
199502.0;680.46;60001.0;30.0;30.0;228.15333333333334;"2.1219";;5854.5;99.26;1463.0;828.0;126165.0;97.83;15770.0;62.11;362.0;;;;;;287.0;316.0;;3.0;486.108745;"i-08cacc0b6d58494d5";"i-08cacc0b6d58494d5_3.0";"rmit-combined_v3_aws_m3.medium";163162.13;10.0;5115.13;10.0;4067048.34;10.0;214.81;10.01;6658075.81;10.01;28619.11;10.0;12134.14;10.01;92.9;10.0;26091.65;167171.03;37.09;40.05;75463.77;;59.0376;59.0387;228.3765;25.73;32.03;35.871;2.9481;0.29;0.57;13.25;18.4088;0.01;0.01;8.0;1.3167;777.68;2.164;4731.89;4.4609;4460.79;10.9827;139.8;4.7677;0.48;;1.2157557692550258;4.0;1361.0219657483246;0.7347419991492748;2.1092726155305863;7.0;1770.1512694687433;0.5649234713709633;8.900346380425153;2756.0;1392.127275996943;0.7183251253258226
199502.0;693.83;60001.0;30.0;30.0;228.15333333333334;"2.1469";"[StressngCpu, SysbenchThreads, SysbenchThreads, MdSim, SysbenchMemory, StressngNetwork, StressngNetwork, Iperf, StressngCpu, SysbenchCpu, SysbenchFileio, Iperf, Fio, SysbenchMutex, Fio, SysbenchThreads, Iperf, Fio, WordpressBench, WordpressBench, SysbenchMutex, SysbenchMemory, WordpressBench, MdSim, StressngNetwork, SysbenchFileio, MdSim, SysbenchFileio, StressngCpu, SysbenchCpu, SysbenchMutex, SysbenchCpu, SysbenchMemory]";5743.1;99.28;1435.0;884.0;113189.0;98.02;14148.0;69.34;342.0;"fio-2.1.10";1.0;"Intel(R) Xeon(R) CPU E5-2670 v2 @ 2.50GHz";"gcc (Ubuntu 4.8.4-2ubuntu1~14.04.3) 4.8.4";3854808.0;287.0;316.0;"iperf version 2.0.5 (08 Jul 2010) pthreads";1.0;490.12526;"i-08d374511a3e93321";"i-08d374511a3e93321_1.0";"rmit-combined_v3_aws_m3.medium";163806.73;10.0;5146.1;10.0;4069733.9;10.0;212.46;10.0;6656571.44;10.0;28622.9;10.0;12151.8;10.0;91.84;10.01;26517.77;167072.38;36.6;40.01;77577.08;"stress-ng, version 0.07.27";58.969;59.0085;228.361;25.75;32.04;35.873;5.2743;0.53;2.32;7.4062;18.1952;0.01;0.01;8.0;1.3203;775.59;2.1779;4701.68;4.4515;4451.32;10.9212;138.81;4.7535;0.48;"sysbench 0.4.12";3.055545166701989;1.0;1359.5623130608176;0.7355308325285028;1.506220903201147;5.0;1778.7837316471976;0.5621818899107962;2.78952812199642;1056.0;2771.4960831686067;0.36081595282527557
199502.0;702.57;60001.0;30.0;30.0;228.15333333333334;"2.1945";;5671.1;99.31;1417.0;924.0;130104.0;97.73;16262.0;60.19;342.0;;;;;;288.0;316.0;;2.0;485.215121;"i-08d374511a3e93321";"i-08d374511a3e93321_2.0";"rmit-combined_v3_aws_m3.medium";163656.94;10.0;5128.79;10.0;4059547.47;10.0;213.2;10.0;6653665.71;10.0;28567.39;10.0;11877.2;10.0;90.53;10.01;25757.51;168171.8;37.34;40.02;77549.05;;58.9305;59.0003;228.3901;25.74;32.2;35.868;2.9359;0.29;0.55;13.305;17.7999;0.01;0.01;8.0;1.3428;762.57;2.1696;4719.82;4.4684;4468.28;10.4311;132.58;4.7394;0.47;;6.061261411536859;2.0;1385.4151236511736;0.721805315192867;2.4219895336144295;8.0;1803.1824434981984;0.554575053459364;6.305799604920792;2146.0;1842.2650895902127;0.5428100470722358
199502.0;849.94;60001.0;30.0;30.0;228.15333333333334;"2.1903";;4690.7;99.42;1172.0;1736.0;73686.0;98.48;9210.0;107.13;354.0;;;;;;288.0;316.0;;3.0;485.208377;"i-08d374511a3e93321";"i-08d374511a3e93321_3.0";"rmit-combined_v3_aws_m3.medium";163713.77;10.01;5133.3;10.0;4069913.97;10.0;214.51;10.01;6668285.79;10.0;28579.77;10.0;11891.62;10.0;92.15;10.01;26620.11;168094.83;36.84;40.05;76771.54;;59.0219;58.9232;228.396;25.74;33.12;35.868;7.5539;0.76;3.54;5.1712;17.8341;0.01;0.01;8.0;1.3217;774.77;2.1675;4724.37;4.4444;4444.23;11.0813;141.41;4.7388;0.47;;0.0;0.0;1375.790573311777;0.7268548130787222;1.478354597246683;5.0;1803.9996266268402;0.5543238397836162;8.63097792536088;2694.0;1435.0873103448275;0.6968217144639908
199502.0;696.35;60001.0;30.0;30.0;228.15333333333334;"2.1249";"[StressngCpu, SysbenchMemory, WordpressBench, StressngNetwork, SysbenchFileio, WordpressBench, SysbenchCpu, SysbenchCpu, SysbenchCpu, Fio, StressngNetwork, MdSim, SysbenchMemory, SysbenchThreads, SysbenchMutex, Iperf, SysbenchMemory, Fio, SysbenchThreads, Fio, Iperf, SysbenchThreads, MdSim, SysbenchFileio, Iperf, StressngCpu, StressngCpu, MdSim, WordpressBench, StressngNetwork, SysbenchMutex, SysbenchMutex, SysbenchFileio]";5721.6;99.26;1430.0;948.0;125963.0;97.87;15745.0;62.18;346.0;"fio-2.1.10";1.0;"Intel(R) Xeon(R) CPU E5-2670 v2 @ 2.50GHz";"gcc (Ubuntu 4.8.4-2ubuntu1~14.04.3) 4.8.4";3854808.0;288.0;316.0;"iperf version 2.0.5 (08 Jul 2010) pthreads";1.0;486.585852;"i-09018ec789fe67eae";"i-09018ec789fe67eae_1.0";"rmit-combined_v3_aws_m3.medium";163461.32;10.0;5150.78;10.01;4064293.88;10.0;213.43;10.01;6642974.72;10.01;28538.02;10.0;12115.07;10.0;88.94;10.01;26078.26;166343.29;35.29;40.04;76629.68;"stress-ng, version 0.07.27";59.0857;59.0779;228.3894;25.74;32.05;35.869;2.7391;0.27;0.59;14.261;18.383;0.01;0.01;8.0;1.3199;775.81;2.1729;4712.68;4.4588;4458.66;10.6576;135.58;4.8366;0.48;"sysbench 0.4.12";1.1798594917129912;4.0;1435.7490365476644;0.6965005544454717;2.4145957483798064;8.0;1843.3203516190051;0.542499299767233;2.7065103454128754;1032.0;2864.5692284576667;0.3490926279824688
199502.0;712.0;60001.0;30.0;30.0;228.15333333333334;"2.1173";;5595.6;99.3;1398.0;1004.0;117620.0;97.96;14702.0;66.63;366.0;;;;;;258.0;316.0;;2.0;486.828484;"i-09018ec789fe67eae";"i-09018ec789fe67eae_2.0";"rmit-combined_v3_aws_m3.medium";163094.75;10.0;5137.91;10.0;4064270.89;10.0;214.35;10.0;6643556.44;10.01;28580.76;10.01;12165.47;10.0;92.87;10.0;27594.41;165984.22;36.88;40.01;77967.1;;59.0981;59.0736;228.4229;25.74;32.03;35.863;2.6514;0.26;0.59;14.733;18.4496;0.01;0.01;8.0;1.3207;775.36;2.1697;4719.59;4.4636;4463.48;10.8746;138.5;4.7561;0.48;;2.926261059767097;10.0;1485.731098647885;0.67306930635703;5.679009585510611;19.0;1907.0074099407204;0.5243818114115693;7.112160757218931;2440.0;1682.80943738657;0.5942443498255013
199502.0;705.79;60001.0;30.0;30.0;228.15333333333334;"2.1452";;5644.9;99.31;1411.0;988.0;113445.0;98.12;14180.0;69.19;386.0;;;;;;251.0;316.0;;3.0;490.726989;"i-09018ec789fe67eae";"i-09018ec789fe67eae_3.0";"rmit-combined_v3_aws_m3.medium";163366.23;10.0;5134.72;10.01;4066554.47;10.0;211.99;10.01;6650344.42;10.0;28597.21;10.0;12136.43;10.0;92.6;10.0;26916.81;165758.95;36.88;40.03;78020.23;;59.081;59.0722;228.4168;25.74;32.03;35.864;2.9808;0.3;0.69;13.105;18.2095;0.01;0.01;8.0;1.3283;770.93;2.1772;4703.29;4.4585;4458.34;10.477;133.26;4.8617;0.49;;2.922798856986897;10.0;1467.9615995194576;0.6812167295979359;3.5967953991711545;12.0;1878.654879216172;0.5322957457823377;7.83445639059916;2534.0;1559.889028213166;0.6410712441163124
199502.0;676.28;60001.0;30.0;30.0;228.15333333333334;"2.1136";"[StressngCpu, SysbenchCpu, WordpressBench, SysbenchMutex, SysbenchFileio, Iperf, SysbenchMemory, WordpressBench, Fio, SysbenchFileio, StressngCpu, MdSim, StressngNetwork, StressngNetwork, Iperf, StressngCpu, SysbenchFileio, MdSim, Fio, SysbenchCpu, SysbenchThreads, StressngNetwork, SysbenchThreads, SysbenchCpu, SysbenchMemory, MdSim, SysbenchMutex, Iperf, SysbenchMemory, Fio, SysbenchMutex, WordpressBench, SysbenchThreads]";5890.9;99.26;1472.0;708.0;144236.0;97.64;18029.0;54.18;306.0;"fio-2.1.10";1.0;"Intel(R) Xeon(R) CPU E5-2670 v2 @ 2.50GHz";"gcc (Ubuntu 4.8.4-2ubuntu1~14.04.3) 4.8.4";3854808.0;288.0;316.0;"iperf version 2.0.5 (08 Jul 2010) pthreads";1.0;489.898603;"i-092d9662f19ee9cdd";"i-092d9662f19ee9cdd_1.0";"rmit-combined_v3_aws_m3.medium";163371.74;10.0;5146.92;10.0;4070861.73;10.0;214.29;10.01;6661937.82;10.0;28645.28;10.01;12137.47;10.01;92.49;10.01;28052.6;171338.42;37.7;40.01;79778.61;"stress-ng, version 0.07.27";58.9566;58.9616;228.3714;25.75;32.03;35.871;3.1901;0.32;0.58;12.245;18.4816;0.01;0.01;8.0;1.3242;773.33;2.1694;4720.14;4.4506;4450.45;11.009;140.43;4.7513;0.47;"sysbench 0.4.12";9.29329163743152;3.0;1321.4355888493185;0.7567527380360487;5.941414445206464;2.0;1735.7818800598154;0.5761092516794448;2.559273967726944;963.0;2845.4218844525108;0.35144173363677167
199502.0;687.53;60001.0;30.0;30.0;228.15333333333334;"2.2495";;5794.9;99.3;1448.0;740.0;144233.0;97.52;18029.0;54.19;306.0;;;;;;288.0;316.0;;2.0;487.465438;"i-092d9662f19ee9cdd";"i-092d9662f19ee9cdd_2.0";"rmit-combined_v3_aws_m3.medium";164073.62;10.01;5164.75;10.0;4068320.01;10.0;214.01;10.01;6662365.88;10.0;28640.77;10.01;12150.13;10.0;98.54;10.01;27010.03;171575.69;36.34;40.04;80198.57;;59.0031;58.9763;228.3815;25.74;32.03;35.87;3.4516;0.34;0.66;11.317;17.3651;0.01;0.01;8.0;1.3261;772.19;2.1644;4731.07;4.4521;4451.96;11.1139;141.14;4.7357;0.47;;6.123739963955666;2.0;1336.926603626837;0.7479842178973649;1.1874072022718187;4.0;1764.4480934422795;0.566749457644339;6.579763458548071;2205.0;1764.2454856541194;0.5668145437420437
199502.0;674.43;60001.0;30.0;30.0;228.15333333333334;"2.2268";;5907.4;99.27;1476.0;708.0;144238.0;97.58;18029.0;54.18;306.0;;;;;;288.0;316.0;;3.0;485.167627;"i-092d9662f19ee9cdd";"i-092d9662f19ee9cdd_3.0";"rmit-combined_v3_aws_m3.medium";163459.94;10.0;5143.73;10.0;4068181.89;10.0;213.57;10.0;6664634.04;10.0;28569.2;10.0;12133.94;10.0;90.89;10.0;27320.84;169993.05;35.98;40.05;77610.82;;58.9385;58.9705;228.3691;25.73;32.03;35.872;2.641;0.26;0.53;14.791;17.5421;0.01;0.01;8.0;1.3242;773.32;2.1674;4724.49;4.4559;4455.81;11.1237;141.68;4.7267;0.47;;0.0;0.0;1352.2115561118064;0.739529251528831;1.7693913868681375;6.0;1760.2764223421927;0.5680925946104634;8.997215230858645;2781.0;1375.2864961067853;0.7271212237092701
199502.0;826.95;60001.0;30.0;30.0;228.15333333333334;"1.9154";"[Fio, WordpressBench, SysbenchCpu, SysbenchThreads, WordpressBench, SysbenchThreads, StressngCpu, WordpressBench, MdSim, MdSim, MdSim, StressngNetwork, SysbenchFileio, StressngNetwork, SysbenchMemory, Fio, SysbenchMemory, SysbenchFileio, SysbenchMutex, SysbenchCpu, SysbenchThreads, StressngCpu, SysbenchMemory, Iperf, StressngCpu, StressngNetwork, Iperf, Fio, SysbenchMutex, Iperf, SysbenchMutex, SysbenchFileio, SysbenchCpu]";4820.2;99.41;1205.0;1128.0;120986.0;97.87;15123.0;64.79;330.0;"fio-2.1.10";1.0;"Intel(R) Xeon(R) CPU E5-2670 v2 @ 2.50GHz";"gcc (Ubuntu 4.8.4-2ubuntu1~14.04.3) 4.8.4";3854808.0;288.0;316.0;"iperf version 2.0.5 (08 Jul 2010) pthreads";1.0;487.782791;"i-09a684136c108c51f";"i-09a684136c108c51f_1.0";"rmit-combined_v3_aws_m3.medium";162354.87;10.0;5124.99;10.0;4051552.14;10.0;213.18;10.01;6634162.86;10.0;28497.13;10.0;12003.39;10.0;88.67;10.0;26728.56;169514.53;37.26;40.03;76867.24;"stress-ng, version 0.07.27";59.36;59.351;228.3817;25.75;32.12;35.87;3.4511;0.34;0.57;11.319;20.3937;0.01;0.01;8.0;1.3228;774.13;2.1789;4699.72;4.459;4458.82;11.0647;140.82;4.7745;0.48;"sysbench 0.4.12";3.0640303912595224;1.0;1335.983953497892;0.7485119842807887;8.786797497004581;3.0;1768.3810017092246;0.5654889975822248;2.724358758436148;1011.0;2800.094318267562;0.3571308271568177
199502.0;769.51;60001.0;30.0;30.0;228.15333333333334;"1.9333";;5179.4;99.4;1294.0;884.0;138648.0;97.88;17331.0;56.43;322.0;;;;;;285.0;316.0;;2.0;487.755982;"i-09a684136c108c51f";"i-09a684136c108c51f_2.0";"rmit-combined_v3_aws_m3.medium";163464.16;10.0;5143.03;10.0;4062121.5;10.0;213.79;10.0;6649275.31;10.0;28536.94;10.0;12090.35;10.0;92.69;10.01;27428.71;170372.56;36.68;40.02;79850.34;;59.1479;59.1491;228.385;25.74;32.24;35.869;3.847;0.38;0.69;10.154;20.2053;0.01;0.01;8.0;1.3231;773.94;2.1678;4723.74;4.4686;4468.46;10.9889;140.01;4.786;0.48;;3.0477812244119717;1.0;1351.5716757291152;0.7398793700382502;8.697859161133232;3.0;1802.5213483146067;0.5547784501609481;6.349191509160513;2146.0;1826.8067776456598;0.547403267951947
199502.0;766.77;60001.0;30.0;30.0;228.15333333333334;"3.4485";;5197.8;99.34;1299.0;876.0;140230.0;97.64;17528.0;55.73;318.0;;;;;;287.0;316.0;;3.0;487.506465;"i-09a684136c108c51f";"i-09a684136c108c51f_3.0";"rmit-combined_v3_aws_m3.medium";162107.71;10.0;5128.23;10.0;4046630.81;10.0;213.74;10.01;6633658.85;10.0;28530.81;10.0;12063.84;10.0;90.44;10.01;27534.33;168173.33;38.63;40.02;80029.99;;59.2567;59.2814;227.1924;25.74;32.11;36.058;3.9315;0.39;0.89;9.9357;11.3275;0.01;0.01;8.0;1.3191;776.31;2.1717;4715.29;4.465;4464.84;10.7232;136.46;4.8197;0.48;;1.2168745823648408;4.0;1374.2671098290061;0.7276605783896155;1.171603609007757;4.0;1808.6157758118345;0.5529090331809858;7.722386765390916;2492.0;1576.1363680765849;0.6344628677151428
